Row ID,Order ID,Order Date,Order Priority,Order Quantity,Target Profit,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
8155,58310,23-Feb-09,Critical,22,11.98,834.81,0.03,Regular Air,1.98,37.76,12.9,Mary O'Rourke,Illinois,Central,Home Office,Office Supplies,Storage & Organization,"Companion Letter/Legal File, Black",Small Box,0.57,24-Feb-09
8215,58725,20-May-10,Not Specified,39,-124.97,335.35,0.05,Regular Air,-134.97,8.74,8.29,Joel Jenkins,Illinois,Central,Corporate,Office Supplies,Envelopes,#10- 4 1/8  x 9 1/2  Recycled Envelopes,Small Box,0.38,21-May-10
142,902,26-Jul-09,Not Specified,10,369.83,1925.83,0.09,Regular Air,359.83,207.48,0.99,Meg O'Connel,Illinois,Central,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,29-Jul-09
309,2147,5-Sep-12,Not Specified,15,102.81,605.1,0.04,Express Air,92.81,40.98,5.33,Hallie Redmond,Illinois,Central,Home Office,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57,7-Sep-12
338,2306,25-Jul-11,High,15,-36.35,113.5,0.05,Regular Air,-46.35,7.45,6.28,Liz Thompson,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1 ",Small Box,0.4,27-Jul-11
422,2823,8-Sep-11,High,17,-125.98,357.43,0.08,Regular Air,-135.98,20.97,6.5,Robert Waldorf,Illinois,Central,Home Office,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,9-Sep-11
423,2823,8-Sep-11,High,21,309.88,4754.08,0,Delivery Truck,299.88,225.02,28.66,Robert Waldorf,Illinois,Central,Home Office,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,9-Sep-11
460,3110,16-Dec-09,High,13,387.81,1601.32,0.04,Delivery Truck,377.81,119.99,14,Helen Andreada,Illinois,Central,Corporate,Technology,Office Machines,Epson C82 Color Inkjet Printer,Jumbo Drum,0.36,18-Dec-09
503,3463,17-Aug-10,Critical,43,-202.51,264.75,0.08,Regular Air,-212.51,6.48,8.4,Julia Dunbar,Illinois,Central,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,18-Aug-10
591,4034,13-Nov-10,Not Specified,44,-1173.69,3367.24,0.07,Regular Air,-1183.69,79.52,48.2,Christine Sundaresam,Illinois,Central,Small Business,Furniture,Office Furnishings,Eldon Cleatmat Plus  Chair Mats for High Pile Carpets,Medium Box,0.74,14-Nov-10
592,4034,13-Nov-10,Not Specified,37,-184.97,5723.24,0,Delivery Truck,-194.97,145.98,51.92,Christine Sundaresam,Illinois,Central,Small Business,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,0.69,14-Nov-10
593,4037,23-Mar-10,High,27,-91.85,188.07,0,Regular Air,-101.85,6.48,7.86,Bruce Stewart,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,24-Mar-10
775,5538,24-Dec-10,Critical,43,425.85,1281.28,0.05,Regular Air,415.85,29.17,6.27,Julia Dunbar,Illinois,Central,Consumer,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Small Box,0.37,26-Dec-10
776,5538,24-Dec-10,Critical,13,-658.19,1940.31,0.03,Delivery Truck,-668.19,146.05,80.2,Julia Dunbar,Illinois,Central,Consumer,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,25-Dec-10
777,5538,24-Dec-10,Critical,4,-482.77,430.85,0.06,Regular Air,-492.77,125.99,5.63,Julia Dunbar,Illinois,Central,Consumer,Technology,Telephones and Communication,8290,Small Box,0.6,27-Dec-10
814,5863,21-Nov-10,Medium,40,217.18,933.21,0.05,Regular Air,207.18,22.98,7.58,Guy Thornton,Illinois,Central,Corporate,Furniture,Office Furnishings,Seth Thomas 12  Clock w/ Goldtone Case,Small Box,0.51,22-Nov-10
997,7175,7-Feb-10,Critical,10,-76.99,748.25,0.05,Delivery Truck,-86.99,70.98,26.74,Helen Andreada,Illinois,Central,Corporate,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,9-Feb-10
1008,7364,8-May-09,High,15,-38.57,260.39,0.09,Regular Air,-48.57,16.98,12.39,Mary Zewe,Illinois,Central,Corporate,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35,10-May-09
1068,7878,1-May-11,Critical,50,-1498.46,3904.12,0.07,Delivery Truck,-1508.46,81.94,55.81,Meg O'Connel,Illinois,Central,Corporate,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Jumbo Box,0.6,6-May-11
1069,7878,1-May-11,Critical,41,23.29,343.64,0.06,Regular Air,13.29,8.57,3.44,Meg O'Connel,Illinois,Central,Corporate,Furniture,Office Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",Small Pack,0.49,3-May-11
1070,7878,1-May-11,Low,42,-18.29,256.64,0.03,Regular Air,-28.29,5.81,3.37,Meg O'Connel,Illinois,Central,Corporate,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,0.54,8-May-11
1171,8551,29-Jul-09,Critical,25,-59.87,185.64,0.1,Regular Air,-69.87,7.45,6.28,Meg O'Connel,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1 ",Small Box,0.4,1-Aug-09
1172,8551,29-Jul-09,Critical,34,-125.74,225.98,0.01,Regular Air,-135.74,6.48,7.86,Meg O'Connel,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,31-Jul-09
1207,8834,8-Nov-10,High,1,3.04,16.73,0.08,Regular Air,-6.96,12.64,4.98,Ken Lonsdale,Illinois,Central,Consumer,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,9-Nov-10
1261,9155,30-Aug-12,Critical,17,64.63,518.8,0.1,Regular Air,54.63,30.98,11.63,Ken Lonsdale,Illinois,Central,Consumer,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,31-Aug-12
1325,9668,6-Sep-09,Low,10,-2.72,42.67,0.06,Regular Air,-12.72,4.18,2.99,Christine Sundaresam,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,Avery® Durable Slant Ring Binders With Label Holder,Small Box,0.37,8-Sep-09
1408,10242,12-Dec-10,Medium,32,129.25,690.88,0.08,Regular Air,119.25,22.98,7.58,Maria Bertelson,Illinois,Central,Home Office,Furniture,Office Furnishings,Seth Thomas 12  Clock w/ Goldtone Case,Small Box,0.51,13-Dec-10
1711,12292,2-Jun-12,Not Specified,32,-117.23,824.24,0.1,Regular Air,-127.23,26.31,5.89,Ken Lonsdale,Illinois,Central,Consumer,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75,2-Jun-12
2035,14503,5-Feb-11,Not Specified,14,167.89,438.47,0.02,Express Air,157.89,30.56,2.99,Bruce Stewart,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Surelock  Post Binders,Small Box,0.35,6-Feb-11
2118,15109,14-Dec-10,Not Specified,11,-58.76,230.72,0.08,Regular Air,-68.76,20.95,5.99,Maria Bertelson,Illinois,Central,Home Office,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.65,17-Dec-10
2119,15109,14-Dec-10,Not Specified,45,-195.38,293.47,0.06,Regular Air,-205.38,6.48,8.4,Maria Bertelson,Illinois,Central,Home Office,Office Supplies,Paper,Xerox 212,Small Box,0.37,16-Dec-10
2120,15109,14-Dec-10,Not Specified,33,-79.13,88.7,0.06,Regular Air,-89.13,2.52,4.28,Maria Bertelson,Illinois,Central,Home Office,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank  Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Wrap Bag,0.44,16-Dec-10
2121,15109,14-Dec-10,Not Specified,23,29.36,262.78,0.04,Regular Air,19.36,10.98,3.37,Maria Bertelson,Illinois,Central,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,15-Dec-10
2122,15109,14-Dec-10,Not Specified,10,-48.18,142.15,0.09,Regular Air,-58.18,14.03,9.37,Maria Bertelson,Illinois,Central,Home Office,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,16-Dec-10
2126,15142,4-Apr-12,Not Specified,21,-41.72,330.22,0.07,Regular Air,-51.72,15.28,10.91,Meg O'Connel,Illinois,Central,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,6-Apr-12
2146,15332,30-May-10,Not Specified,6,7.27,321.71,0.1,Regular Air,-2.73,52.4,16.11,Maria Bertelson,Illinois,Central,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,Small Box,0.39,1-Jun-10
2199,15872,30-Oct-12,Not Specified,48,1491.67,5198.12,0.01,Delivery Truck,1481.67,100.98,15.66,Helen Andreada,Illinois,Central,Corporate,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Jumbo Drum,0.57,30-Oct-12
2200,15872,30-Oct-12,Not Specified,23,-17.49,188.53,0,Regular Air,-27.49,7.35,5.96,Helen Andreada,Illinois,Central,Corporate,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2  X 11  Cards, 25 Env./Pack",Small Box,0.38,1-Nov-12
2201,15872,30-Oct-12,Not Specified,19,33.94,718.41,0.1,Regular Air,23.94,40.99,17.48,Helen Andreada,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,31-Oct-12
2216,16032,5-Dec-09,Low,35,85.61,436.98,0.07,Regular Air,75.61,12.64,4.98,Brian Thompson,Illinois,Central,Home Office,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,12-Dec-09
2242,16165,22-Jul-10,Not Specified,4,-115.16,136.68,0.01,Express Air,-125.16,30.73,4,Hallie Redmond,Illinois,Central,Small Business,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,24-Jul-10
2243,16165,22-Jul-10,Not Specified,24,386.52,1452.48,0.07,Express Air,376.52,62.18,10.84,Hallie Redmond,Illinois,Central,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,23-Jul-10
2244,16165,22-Jul-10,Not Specified,19,193.28,3555.29,0.09,Express Air,183.28,193.17,19.99,Hallie Redmond,Illinois,Central,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,22-Jul-10
2426,17632,21-Feb-10,Medium,38,-11.89,71.12,0.1,Regular Air,-21.89,1.98,0.7,Liz Thompson,Illinois,Central,Corporate,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,22-Feb-10
2691,19492,12-Dec-10,High,9,374.03,691.09,0.08,Regular Air,364.03,78.69,19.99,Jason Gross,Illinois,Central,Small Business,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS   Wall Clock,Small Box,0.43,14-Dec-10
2692,19492,12-Dec-10,High,33,186.09,713.7,0.02,Regular Air,176.09,21.98,2.87,Jason Gross,Illinois,Central,Small Business,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55,13-Dec-10
2786,20102,5-Jun-11,High,15,81.04,333.3,0.03,Regular Air,71.04,22.24,1.99,Christine Sundaresam,Illinois,Central,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,6-Jun-11
3050,21863,21-Nov-10,Not Specified,27,-92.02,85.77,0.03,Regular Air,-102.02,2.84,5.44,Christine Sundaresam,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,Avery Round Ring Poly Binders,Small Box,0.36,22-Nov-10
3051,21863,21-Nov-10,Not Specified,13,17.77,149.31,0,Regular Air,7.77,10.98,5.14,Christine Sundaresam,Illinois,Central,Small Business,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers,Small Box,0.36,22-Nov-10
3058,21894,18-Dec-11,Critical,6,11.27,54.3,0.1,Regular Air,1.27,9.68,2.03,Katrina Bavinger,Illinois,Central,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2  x 4 ",Wrap Bag,0.37,20-Dec-11
3072,22022,3-Apr-10,Critical,1,-3451.12,1409.86,0.07,Delivery Truck,-3461.12,1500.97,29.7,Hallie Redmond,Illinois,Central,Small Business,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,4-Apr-10
3159,22663,11-Jan-12,Low,35,-374.6,9843.11,0.07,Delivery Truck,-384.6,280.98,57,Maria Bertelson,Illinois,Central,Corporate,Furniture,Chairs & Chairmats,Hon 2090 'Pillow Soft' Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,11-Jan-12
3160,22663,11-Jan-12,Low,15,1918.45,7190.06,0.08,Delivery Truck,1908.45,500.98,28.14,Maria Bertelson,Illinois,Central,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,16-Jan-12
3317,23713,28-Nov-12,Not Specified,38,904.06,3701.52,0.05,Regular Air,894.06,115.99,5.92,Katrina Bavinger,Illinois,Central,Consumer,Technology,Telephones and Communication,8890,Small Box,0.58,1-Dec-12
3411,24358,16-May-09,Critical,27,-197.28,7333.45,0.07,Regular Air,-207.28,279.48,35,Christine Sundaresam,Illinois,Central,Small Business,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,16-May-09
3415,24386,26-Jun-12,High,41,1663.96,4256.51,0.03,Regular Air,1653.96,100.97,7.18,Bruce Stewart,Illinois,Central,Corporate,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,28-Jun-12
3416,24386,26-Jun-12,High,12,-92.74,503.08,0.01,Regular Air,-102.74,40.98,6.5,Bruce Stewart,Illinois,Central,Corporate,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,28-Jun-12
3417,24386,26-Jun-12,High,15,39.67,76.94,0,Express Air,29.67,4.13,0.99,Bruce Stewart,Illinois,Central,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,27-Jun-12
3494,24899,20-Aug-11,Not Specified,37,38.76,252.99,0.08,Regular Air,28.76,7.08,2.35,Maria Bertelson,Illinois,Central,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Major Accent  Highlighters,Wrap Bag,0.47,22-Aug-11
3571,25473,14-Oct-12,High,36,7444.48,17304.85,0.05,Delivery Truck,7434.48,500.98,28.14,Mary Zewe,Illinois,Central,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,16-Oct-12
3572,25473,14-Oct-12,High,20,77.61,794.32,0.08,Regular Air,67.61,40.99,17.48,Mary Zewe,Illinois,Central,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,17-Oct-12
3596,25638,6-Aug-09,High,31,-98.55,163.89,0.02,Regular Air,-108.55,4.89,4.93,Ivan Gibson,Illinois,Central,Corporate,Technology,Computer Peripherals,"Maxell 3.5  DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,7-Aug-09
3597,25638,6-Aug-09,High,12,33.53,115.45,0.07,Regular Air,23.53,10.06,2.06,Ivan Gibson,Illinois,Central,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39,7-Aug-09
3638,26016,7-Oct-09,High,2,-348.43,154.94,0.09,Regular Air,-358.43,77.51,4,Ken Lonsdale,Illinois,Central,Consumer,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,9-Oct-09
3639,26016,7-Oct-09,High,44,324.84,1642.64,0.08,Express Air,314.84,45.99,4.99,Ken Lonsdale,Illinois,Central,Consumer,Technology,Telephones and Communication,KF 788,Small Box,0.56,9-Oct-09
3659,26182,16-Jan-10,Not Specified,4,-182.51,770.76,0.08,Delivery Truck,-192.51,200.98,23.76,Doug Bickford,Arizona,Mountain,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,16-Jan-10
3735,26691,3-Aug-12,Not Specified,37,-73.16,270.43,0.07,Regular Air,-83.16,7.68,6.16,Liz Thompson,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,4-Aug-12
3793,27015,31-Dec-11,Low,24,152.51,1339.25,0.03,Regular Air,142.51,56.96,13.22,Maria Bertelson,Arizona,Mountain,Home Office,Office Supplies,Appliances,"Conquest  14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,31-Dec-11
3902,27840,3-Jul-09,High,8,-397.85,1209.37,0.09,Delivery Truck,-407.85,150.98,66.27,Maria Bertelson,Arizona,Mountain,Home Office,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,4-Jul-09
3945,28130,30-Jul-09,Low,23,-66.99,404.24,0.02,Express Air,-76.99,15.99,13.18,Guy Thornton,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2  x 11 ",Small Box,0.37,3-Aug-09
3946,28130,30-Jul-09,Low,32,608.2,1381.88,0.09,Express Air,598.2,46.94,6.77,Guy Thornton,Arizona,Mountain,Corporate,Furniture,Office Furnishings,Howard Miller 13  Diameter Goldtone Round Wall Clock,Small Box,0.44,30-Jul-09
3964,28290,10-Jan-09,Low,43,-144.24,1307.35,0.05,Express Air,-154.24,30.42,8.65,Maria Bertelson,Arizona,Mountain,Home Office,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,14-Jan-09
3965,28290,10-Jan-09,Low,3,-169.36,523.58,0.01,Express Air,-179.36,161.55,19.99,Maria Bertelson,Arizona,Mountain,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,12-Jan-09
4211,29927,7-Nov-12,High,19,43.18,257.97,0.03,Regular Air,33.18,12.95,4.98,Bruce Stewart,Arizona,Mountain,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,8-Nov-12
4212,29953,7-Feb-11,Critical,42,60.24,619.77,0.02,Regular Air,50.24,14.45,7.17,Brian Thompson,Arizona,Mountain,Home Office,Office Supplies,Binders and Binder Accessories,Acco Recycled 2  Capacity Laser Printer Hanging Data Binders,Small Box,0.38,10-Feb-11
4387,31238,22-Aug-10,Medium,21,2027.64,7512.03,0.09,Express Air,2017.64,363.25,19.99,Joseph Airdo,Arizona,Mountain,Corporate,Office Supplies,Appliances,Hoover WindTunnel  Plus Canister Vacuum,Small Box,0.57,24-Aug-10
4505,32067,12-Mar-12,High,27,502.24,2853.88,0.06,Regular Air,492.24,125.99,7.69,Christina Vanderzanden,Arizona,Mountain,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,13-Mar-12
4527,32198,9-Nov-11,Medium,31,-107.92,240.63,0.02,Regular Air,-117.92,7.37,5.53,Joseph Airdo,Arizona,Mountain,Consumer,Technology,Computer Peripherals,"Imation 3.5  Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,9-Nov-11
4535,32231,1-Nov-12,Low,44,58.54,192.33,0.01,Regular Air,48.54,4.26,1.2,Ken Lonsdale,Arizona,Mountain,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,5-Nov-12
4563,32452,18-Jul-11,Medium,3,7.97,8.6,0.09,Regular Air,-2.03,2.88,0.5,Joseph Airdo,Arizona,Mountain,Consumer,Office Supplies,Labels,Avery 507,Small Box,0.39,19-Jul-11
4637,32998,29-Sep-10,Not Specified,13,-474.64,1663.83,0.1,Delivery Truck,-484.64,130.98,54.74,Guy Thornton,Arizona,Mountain,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,30-Sep-10
4647,33091,25-Jan-11,High,24,-118.69,265.35,0.02,Regular Air,-128.69,9.99,11.59,Robert Waldorf,Arizona,Mountain,Home Office,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Small Box,0.4,27-Jan-11
4672,33250,25-Jun-09,Not Specified,40,3008.88,7381.19,0.04,Regular Air,2998.88,177.98,0.99,Guy Thornton,Arizona,Mountain,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Small Box,0.56,27-Jun-09
4689,33378,27-Apr-12,High,25,229.85,945.36,0.1,Regular Air,219.85,39.98,9.83,Joseph Airdo,Arizona,Mountain,Consumer,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4,28-Apr-12
4766,33889,6-Nov-10,Low,46,1408.03,9046.33,0,Delivery Truck,1398.03,180.98,55.24,Christina Vanderzanden,Arizona,Mountain,Small Business,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,11-Nov-10
4767,33889,6-Nov-10,Low,43,-6.11,367.96,0.06,Regular Air,-16.11,8.67,3.5,Christina Vanderzanden,Arizona,Mountain,Small Business,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,13-Nov-10
4768,33889,6-Nov-10,Low,27,31.46,159.05,0.04,Regular Air,21.46,5.98,2.5,Christina Vanderzanden,Arizona,Mountain,Small Business,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Small Box,0.36,10-Nov-10
4769,33889,6-Nov-10,Low,39,60.44,116.14,0.01,Regular Air,50.44,2.88,0.5,Christina Vanderzanden,Arizona,Mountain,Small Business,Office Supplies,Labels,Avery 49,Small Box,0.36,8-Nov-10
4858,34567,26-Apr-09,Low,18,598.54,3344.11,0.03,Delivery Truck,588.54,180.98,26.2,Katrina Bavinger,Arizona,Mountain,Consumer,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,30-Apr-09
5078,36163,5-Nov-12,Low,32,34.61,463,0.07,Regular Air,24.61,14.45,7.17,Meg O'Connel,Arizona,Mountain,Small Business,Office Supplies,Binders and Binder Accessories,Acco Recycled 2  Capacity Laser Printer Hanging Data Binders,Small Box,0.38,5-Nov-12
5114,36449,5-Sep-10,Not Specified,6,-16.39,90.75,0.02,Regular Air,-26.39,12.99,14.37,Bruce Stewart,Arizona,Mountain,Corporate,Furniture,Office Furnishings,Tensor  Hersey Kiss  Styled Floor Lamp,Large Box,0.73,5-Sep-10
5144,36675,3-Jul-11,High,39,39.76,113.09,0.04,Regular Air,29.76,2.94,0.81,Christine Sundaresam,Arizona,Mountain,Small Business,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,6-Jul-11
5327,37862,12-Jan-09,Not Specified,27,462.49,1603.27,0.01,Regular Air,452.49,59.98,3.99,Guy Thornton,Arizona,Mountain,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,15-Jan-09
5379,38240,19-Dec-09,High,4,-5.53,41.53,0.04,Regular Air,-15.53,8.6,6.19,Ken Lonsdale,Arizona,Mountain,Consumer,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,19-Dec-09
5450,38693,14-Jun-11,Low,3,206.08,2222.61,0.02,Regular Air,196.08,699.99,24.49,Lycoris Saunders,Arizona,Mountain,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,21-Jun-11
5483,38917,21-Nov-10,Low,11,-122.53,618.2,0.02,Regular Air,-132.53,65.99,8.8,Joseph Airdo,Arizona,Mountain,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,28-Nov-10
